"airport","year","flyway","fighter_wing_dummy","ws_intervention_date","ws_intervention_year","staff_years","number_of_mgmt_tasks","total_mgmt_work_hours","itinerant_air_carrier","itinerant_air_taxi","itinerant_general_aviation","itinerent_military","itinerant_total","local_civil","local_military","local_total","total_operations","civ_strike","civ_disruptive_strike","civ_damage_strike","civ_species_order_reported","civ_species_reported","civ_aos_hours","civ_reported_cost","civ_strike_aoa","civ_disruptive_strike_aoa","civ_damage_strike_aoa","civ_species_order_reported_aoa","civ_species_reported_aoa","civ_aos_hours_aoa","civ_reported_cost_aoa","mil_strike","mil_disruptive_strike","mil_damage_strike","mil_species_order_reported","mil_species_reported","mil_reported_cost","mil_strike_aoa","mil_disruptive_strike_aoa","mil_damage_strike_aoa","mil_species_order_reported_aoa","mil_species_reported_aoa","mil_reported_cost_aoa","all_perc_damage","all_perc_damage_aoa","civ_perc_damage","civ_perc_damage_aoa","mil_perc_damage","mil_perc_damage_aoa"
"BAF",2005,"Atlantic",1,Oct 2008,2008,0.001,0,0,24,658,23591,4516,28789,28276,3776,32052,60841,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BAF",2006,"Atlantic",1,Oct 2008,2008,0,0,0,0,588,25218,4125,29931,34015,4216,38231,68162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BAF",2007,"Atlantic",1,Oct 2008,2008,0.001,0,0,2,536,24872,3576,28986,31203,2921,34124,63110,1,0,0,1,0,0,0,1,0,0,1,0,0,0,3,2,2,3,3,30893.7027077033,0,0,0,0,0,0,14.6791498248809,15.5549404926654,15.5549404926654,15.5549404926654,14.387219602286,0
"BAF",2008,"Atlantic",1,Oct 2008,2008,0.013,25,159.5,8,727,29694,2987,33416,23938,1805,25743,59159,2,0,0,2,2,0,0,2,0,0,2,2,0,0,4,2,2,4,4,62387.6733101026,1,0,0,1,1,0,0.553271115900095,0.645303882899627,0.714791267387416,0.714791267387416,0.472511040156434,0.506329113924051
"BAF",2009,"Atlantic",1,Oct 2008,2008,0.172,71,377,6,740,29668,4119,34533,22740,2293,25033,59566,2,1,0,2,2,0,0,1,1,0,1,1,0,0,4,1,0,4,3,0,2,1,0,2,2,0,0.838780410657402,0.744420091935831,1.46377111913813,0.978179082016554,0.526285056417038,0.62754059689547
"BAF",2010,"Atlantic",1,Oct 2008,2008,0.006,34,199,9,623,29783,4339,34754,24339,2891,27230,61984,1,0,0,1,1,0,0,1,0,0,1,1,0,0,5,1,1,5,5,119304.283770487,2,1,1,2,2,119304.283770487,7.77843934096974,14.20201770767,0.579523502897617,0.579523502897617,9.21822250858416,21.0132648100563
"BAF",2011,"Atlantic",1,Oct 2008,2008,0.1,37,198.516666666667,5,712,23551,3223,27491,22200,2009,24209,51700,3,0,0,3,3,0,0,3,0,0,3,3,0,0,3,1,1,3,3,923771.171946176,1,1,1,1,1,923771.171946176,0.824940031636949,0.683216147673288,0.417127703070557,0.417127703070557,1.23275236020334,1.48148148148148
"BAF",2012,"Atlantic",1,Oct 2008,2008,0.17,40,423.75,8,663,25065,3681,29417,19626,2624,22250,51667,2,0,0,2,2,0,0,2,0,0,2,2,0,0,4,0,0,4,4,0,3,0,0,3,3,0,1.90795541314202,2.20912734139002,4.76332468258897,4.76332468258897,0.480270778418547,0.506329113924051
"BAF",2013,"Atlantic",1,Oct 2008,2008,0.113,40,429.5,5,744,21506,3191,25446,16333,2362,18695,44141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,1,5,5,67029.317020128,4,1,1,4,4,67029.317020128,4.77821313578121,5.82788554400211,0,0,4.77821313578121,5.82788554400211
"BAF",2014,"Atlantic",1,Oct 2008,2008,0.118,31,289,22,770,20286,4620,25698,13342,3284,16626,42324,4,0,0,4,4,0,0,3,0,0,3,3,0,0,10,2,2,7,6,225691.782792464,7,1,1,4,4,18215.836617423,0,0,0.783891454965893,0.911156682653846,0,0
"BAF",2015,"Atlantic",1,Oct 2008,2008,0.085,29,393,22,834,17993,4350,23199,9569,3395,12964,36163,4,0,0,3,3,0,0,4,0,0,3,3,0,0,4,2,2,3,3,3137.08347663419,0,0,0,0,0,0,0,1.55735358268903,1.55735358268903,1.55735358268903,0,0
"BAF",2016,"Atlantic",1,Oct 2008,2008,0.105,31,176.5,18,739,20080,3769,24606,13958,2634,16592,41198,3,0,0,3,3,0,0,3,0,0,3,3,0,0,4,0,0,3,3,0,3,0,0,2,2,0,0,0,1.06717265334632,1.06717265334632,0,0
"BAF",2017,"Atlantic",1,Oct 2008,2008,0.105,42,235,25,559,18742,3714,23040,14925,2772,17697,40737,6,0,0,6,6,0,0,6,0,0,6,6,0,0,1,0,0,1,1,0,1,0,0,1,1,0,2.8552429731818,2.8552429731818,3.31572745147603,3.31572745147603,0.0923361034164358,0.0923361034164358
"BAF",2018,"Atlantic",1,Oct 2008,2008,0.187,79,384.75,23,812,19121,3402,23358,15834,1823,17657,41015,3,0,0,3,3,0,0,3,0,0,3,3,0,0,2,1,1,1,1,112448.313748561,1,1,1,0,0,112448.313748561,0,0,0.880176162425572,0.880176162425572,0,0
"BAF",2019,"Atlantic",1,Oct 2008,2008,0.4315,134,679.333333333333,10,1014,19289,3526,23839,17260,1682,18942,42781,6,0,0,6,6,0,0,5,0,0,5,5,0,0,7,1,1,7,7,112038.421073521,5,0,0,5,5,0,0.794117516709883,0.584091462702045,0.942947129042593,0.632576055890612,0.66654927756756,0.535606869513477
"BAF",2020,"Atlantic",1,Oct 2008,2008,0.6124,183,1280,8,698,18650,3457,22813,21206,1905,23111,45924,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,1,1,0,1.76350122101132,0.812347684809098,2.71465475721354,0,0.812347684809098,0.812347684809098
"BAF",2021,"Atlantic",1,Oct 2008,2008,0.6849,149,1121.1,23,1132,19767,3669,24591,22055,1909,23964,48555,7,1,0,6,6,0,0,7,1,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.792442007590418,0.792442007590418,0.792442007590418,0.792442007590418,0,0
"BHM",2005,"Mississippi",0,Jun 2008,2008,0.04,0,0,36571,40731,61186,4804,143292,3908,1662,5570,148862,24,6,2,10,6,1,344122.892584153,8,4,1,5,4,1,156.048526722452,0,0,0,0,0,0,0,0,0,0,0,0,7.3638978812154,3.90714040758661,7.3638978812154,3.90714040758661,0,0
"BHM",2006,"Mississippi",0,Jun 2008,2008,0.005,0,0,31885,38555,61386,4752,136578,3103,796,3899,140477,27,4,1,3,3,1,453.532359458259,9,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.34190646912014,4.55814473302867,5.34190646912014,4.55814473302867,0,0
"BHM",2007,"Mississippi",0,Jun 2008,2008,0.266,55,267.883333333333,34513,40229,57037,3806,135585,2753,299,3052,138637,32,8,4,13,10,32,1331006.87576667,19,5,2,9,8,1,1322630.2177211,1,0,0,1,1,0,0,0,0,0,0,0,6.61805234187238,4.94439515494732,6.79429838124287,4.94439515494732,0.978179082016554,0
"BHM",2008,"Mississippi",0,Jun 2008,2008,0.49,220,599.516666666667,37600,35102,47878,4731,125311,767,180,947,126258,20,1,0,5,3,1,0,7,0,0,2,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2.49600001408387,3.4001482413834,2.49600001408387,0,0
"BHM",2009,"Mississippi",0,Jun 2008,2008,0.802,356,714.166666666667,30975,32282,38649,4546,106452,333,101,434,106886,42,6,0,7,4,6,0,15,2,0,6,4,2,0,5,0,0,1,1,0,4,0,0,1,1,0,0,0,5.56345267342334,4.15426097596618,0,0
"BHM",2010,"Mississippi",0,Jun 2008,2008,0.614,378,1248.63333333333,29475,33643,41163,5081,109362,389,164,553,109915,23,8,4,7,4,8,4471.25583324228,9,4,2,4,2,6,4471.25583324228,8,1,0,4,3,0,1,0,0,0,0,0,0,0,6.48912920445103,4.81247118651877,0,0
"BHM",2011,"Mississippi",0,Jun 2008,2008,1.082,342,1022.51666666667,31566,27128,41336,4955,104985,430,209,639,105624,11,3,1,1,1,1,609.63012385652,1,0,0,0,0,0,0,9,0,0,2,2,0,2,0,0,1,1,0,0,0,4.49756965760037,2.71465475721354,0,0
"BHM",2012,"Mississippi",0,Jun 2008,2008,0.88,177,552,30529,25946,40066,5749,102290,618,190,808,103098,48,13,2,40,34,62,1722.72879178845,20,5,0,16,12,6,793.676284660626,30,4,2,27,24,27887.5018282426,5,0,0,3,3,0,0,0,4.52151542279419,3.94064458163496,0,0
"BHM",2013,"Mississippi",0,Jun 2008,2008,0.593,419,1744.83333333333,25800,25013,38930,5687,95430,527,124,651,96081,48,5,2,45,40,63,0,7,0,0,6,6,0,0,12,0,0,12,8,0,1,0,0,1,1,0,4.15916493414021,2.79121252569904,3.94001845399594,2.09105607332638,5.03575085471726,7.69230769230769
"BHM",2014,"Mississippi",0,Jun 2008,2008,0.65,278,548,24115,24666,38479,5658,92918,1350,266,1616,94534,28,5,0,2,1,4,707.98601791977,8,1,0,2,1,1,514.898922123469,5,2,0,5,5,0,3,2,0,3,3,0,3.69315554670349,4.2948389818179,4.24483532254618,5.52806059875932,0.603748801984468,1.00624800330745
"BHM",2015,"Mississippi",0,Jun 2008,2008,0.75,165,410.516666666667,25292,24115,38914,5718,94039,844,147,991,95030,12,2,0,1,1,4,6428.44974720121,4,1,0,1,1,3,6428.44974720121,7,0,0,6,3,0,5,0,0,4,3,0,0,0,3.59391037489131,2.52333185697508,0,0
"BHM",2016,"Mississippi",0,Jun 2008,2008,0.75,201,862,26029,23934,37707,6139,93809,443,149,592,94401,21,6,0,2,1,135,482.447787722973,8,2,0,1,1,3,0,9,0,0,9,6,0,4,0,0,4,3,0,4.6727466988675,2.28541633095282,6.41007733531902,3.03275755278649,0.618975213813967,0.790733887285489
"BHM",2017,"Mississippi",0,Jun 2008,2008,0.75,176,754.5,29579,20833,36765,6536,93713,1752,588,2340,96053,20,2,0,3,2,0,372.93102528808,4,1,0,2,2,0,0,6,0,0,6,4,0,2,0,0,2,1,0,4.0332396317409,3.58154275996771,4.52403882513011,2.62102355588228,2.39724232044354,5.50258116813857
"BHM",2018,"Mississippi",0,Jun 2008,2008,1.15,178,759.516666666667,32783,20380,37493,8534,99190,1255,757,2012,101202,21,1,0,5,5,1,0,10,1,0,4,4,1,0,9,4,4,9,8,931.972556320631,8,4,4,8,7,931.972556320631,4.00593825885664,4.37901585395982,3.28137906351629,3.00479004342221,5.69657638131747,6.09679811713184
"BHM",2019,"Mississippi",0,Jun 2008,2008,1,200,820,33994,20366,38096,9180,101636,2354,857,3211,104847,21,3,1,1,1,8,0,4,0,0,0,0,0,0,7,0,0,7,7,0,0,0,0,0,0,0,3.73662112959153,4.40617664793739,4.5077482844505,4.40617664793739,1.4232396650146,0
"BHM",2020,"Mississippi",0,Jun 2008,2008,1,185,672.516666666667,21162,13429,29452,6202,70245,3766,675,4441,74686,30,2,1,12,12,5,588.584220692714,18,1,0,12,12,0,0,6,2,2,6,6,491656.171229038,3,1,1,3,3,358749.145522858,6.00924696373375,6.53069428044014,6.13354398399996,7.15762726752909,5.38776186240272,2.76909635790643
"BHM",2021,"Mississippi",0,Jun 2008,2008,1,96,490,27917,16499,38260,7150,89826,2573,343,2916,92742,70,5,3,36,32,393.3,112.451255192156,46,1,0,34,30,0.3,0,4,0,0,4,4,0,0,0,0,0,0,0,2.45838827157755,1.86616120688728,2.45759600028315,1.86616120688728,2.47225301922964,0
"BTL",2005,"Mississippi",0,NA,NA,NA,NA,NA,38,962,46343,3391,50734,39475,866,40341,91075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BTL",2006,"Mississippi",0,NA,NA,NA,NA,NA,34,1062,49511,2957,53564,44496,550,45046,98610,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BTL",2007,"Mississippi",0,NA,NA,NA,NA,NA,35,789,46379,2738,49941,54733,492,55225,105166,1,0,0,0,0,0,0,1,0,0,0,0,0,0,10,0,0,7,6,0,0,0,0,0,0,0,0,2.71465475721354,2.71465475721354,2.71465475721354,0,0
"BTL",2008,"Mississippi",0,NA,NA,NA,NA,NA,22,826,42448,2265,45561,58932,974,59906,105467,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,4,4,0,3,0,0,1,1,0,0,0,2.71465475721354,0,0,0
"BTL",2009,"Mississippi",0,NA,NA,NA,NA,NA,16,429,38227,782,39454,52372,723,53095,92549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BTL",2010,"Mississippi",0,NA,NA,NA,NA,NA,27,585,36525,1151,38288,47246,757,48003,86291,2,0,0,2,2,0,0,2,0,0,2,2,0,0,1,1,1,1,1,181538.575899428,1,1,1,1,1,181538.575899428,1.86229287804332,1.86229287804332,1.39971109406846,1.39971109406846,2.78745644599303,2.78745644599303
"BTL",2011,"Mississippi",0,NA,NA,NA,NA,NA,6,486,28469,1312,30273,38675,710,39385,69658,6,0,0,4,4,0,0,4,0,0,4,4,0,0,3,0,0,3,2,0,0,0,0,0,0,0,3.20732425287602,1.43206950417635,3.36976400387574,1.43206950417635,2.8824447508766,0
"BTL",2012,"Mississippi",0,NA,NA,NA,NA,NA,12,679,30929,1288,32908,47538,891,48429,81337,4,1,0,3,3,0,0,2,0,0,1,1,0,0,10,0,0,10,10,0,4,0,0,4,4,0,1.33775439905738,2.08183048056738,2.69255257819227,5.38510515638455,0.795835127403422,0.430193142658796
"BTL",2013,"Mississippi",0,NA,NA,NA,NA,NA,7,797,29968,671,31443,50163,709,50872,82315,3,1,0,3,1,0,0,3,1,0,3,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0.894767526788219,1.02424699774294,1.02424699774294,1.02424699774294,0.506329113924051,0
"BTL",2014,"Mississippi",0,NA,NA,NA,NA,NA,69,972,28938,504,30483,46323,1121,47444,77927,7,1,0,7,6,0,0,5,0,0,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.11029471175591,2.85314677367346,2.11029471175591,2.85314677367346,0,0
"BTL",2015,"Mississippi",0,NA,NA,NA,NA,NA,14,1120,30131,623,31888,45305,2056,47361,79249,2,0,0,2,2,0,0,2,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.721727194213388,0.721727194213388,0.721727194213388,0.721727194213388,0,0
"BTL",2016,"Mississippi",0,NA,NA,NA,NA,NA,25,1192,32141,842,34200,44811,2122,46933,81133,9,0,0,6,4,0,0,7,0,0,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.04970654892684,2.82324098642134,3.04970654892684,2.82324098642134,0,0
"BTL",2017,"Mississippi",0,NA,NA,NA,NA,NA,44,1551,33890,701,36186,46498,1364,47862,84048,3,0,0,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.05935386476465,0.748752079866889,2.05935386476465,0.748752079866889,0,0
"BTL",2018,"Mississippi",0,NA,NA,NA,NA,NA,25,1245,32715,508,34493,47419,1136,48555,83048,7,1,1,2,2,0,0,2,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.50608946063417,0.856994958703186,2.50608946063417,0.856994958703186,0,0
"BTL",2019,"Mississippi",0,NA,NA,NA,NA,NA,34,1095,34070,418,35617,48967,733,49700,85317,3,2,0,2,2,0,0,3,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.66369974087825,4.66369974087825,4.66369974087825,4.66369974087825,0,0
"BTL",2020,"Mississippi",0,NA,NA,NA,NA,NA,11,934,31463,197,32605,40697,528,41225,73830,4,0,0,4,3,0,0,4,0,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.89228061069484,3.89228061069484,3.89228061069484,3.89228061069484,0,0
"BTL",2021,"Mississippi",0,NA,NA,NA,NA,NA,28,33925,8436,334,42723,51306,630,51936,94659,9,3,0,5,4,6500,0,4,2,0,3,3,6500,0,0,0,0,0,0,0,0,0,0,0,0,0,4.81301852036151,1.03235218924092,4.81301852036151,1.03235218924092,0,0
"BTV",2005,"Atlantic",0,Feb 2013,2013,0.002,0,0,7774,36213,25060,6291,75338,24828,5177,30005,105343,9,1,0,5,5,1,0,8,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.88993862777269,2.91184911159258,2.88993862777269,2.91184911159258,0,0
"BTV",2006,"Atlantic",0,Feb 2013,2013,0.002,0,0,10198,31007,24356,4994,70555,23120,4643,27763,98318,4,0,0,2,2,0,0,4,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.8230313023275,12.8230313023275,12.8230313023275,12.8230313023275,0,0
"BTV",2007,"Atlantic",0,Feb 2013,2013,0.002,0,0,9748,29480,23214,4991,67433,21933,4682,26615,94048,14,0,0,12,7,0,0,13,0,0,12,7,0,0,3,1,0,3,3,0,3,1,0,3,3,0,3.40003432131167,3.44287054406781,3.88080652752939,3.97051050986138,1.15643069229567,1.15643069229567
"BTV",2008,"Atlantic",0,Feb 2013,2013,0.019,0,0,12790,24181,21577,5263,63811,23938,4324,28262,92073,13,0,0,10,9,0,0,12,0,0,10,9,0,0,5,4,0,5,3,0,4,4,0,4,2,0,6.87600779875488,6.94640188102345,7.24615517542469,6.86869716926546,5.91362461941339,7.17951601629744
"BTV",2009,"Atlantic",0,Feb 2013,2013,0.5,12,92,12347,18806,17052,4250,52455,15820,4378,20198,72653,20,2,0,14,14,3,1420.13481339784,16,1,0,12,12,2,1420.13481339784,3,0,0,3,3,0,2,0,0,2,2,0,2.22542208834377,1.92814396833068,2.36920156285398,1.93161966594532,1.2668922582757,1.90033838741355
"BTV",2010,"Atlantic",0,Feb 2013,2013,0.5,48,293.016666666667,11257,18281,18464,2666,50668,17642,2110,19752,70420,12,0,0,6,6,0,0,8,0,0,5,5,0,0,4,1,1,4,4,22463.8687596988,1,1,1,1,1,22463.8687596988,3.57055955802983,4.12466860120417,3.88768566339699,4.39658178182223,2.61918124192835,1.94936315625971
"BTV",2011,"Atlantic",0,Feb 2013,2013,0.5,20,94,13036,16130,19014,3708,51888,23548,2182,25730,77618,19,4,0,16,13,14,2957.38346750841,14,2,0,12,10,0,270.946721714009,6,0,0,6,5,0,1,0,0,1,0,0,4.25616533464147,2.70945637006936,4.43452134409698,2.41094579983195,3.69137130469902,6.88860435339309
"BTV",2012,"Atlantic",0,Feb 2013,2013,0.3,39,203.5,12454,14613,18708,4349,50124,23644,2730,26374,76498,30,2,0,26,25,0,1327.21786732546,23,0,0,20,20,0,0,4,2,0,4,4,0,4,2,0,4,4,0,1.87285374748978,1.59329738215018,2.08393268029524,1.81999923096781,0.289761751448809,0.289761751448809
"BTV",2013,"Atlantic",0,Feb 2013,2013,1,389,975.75,12941,13873,18747,4242,49803,21666,2730,24396,74199,24,6,1,22,21,13,1962.06337386215,16,0,0,15,15,0,0,3,1,1,3,2,7220.39321581271,1,1,1,1,1,7220.39321581271,1.53439364060374,1.22266743397289,1.51534984751049,1.20649155600361,1.68674398534976,1.48148148148148
"BTV",2014,"Atlantic",0,Feb 2013,2013,1,370,987,13409,12648,21118,4478,51653,19740,2364,22104,73757,20,4,1,20,17,1,901.073113716071,15,1,0,15,15,0,450.536556858035,1,1,0,1,1,0,1,1,0,1,1,0,4.0633224997139,0.921077845799725,4.0610091726448,0.70851043277998,4.10958904109589,4.10958904109589
"BTV",2015,"Atlantic",0,Feb 2013,2013,1.2,236,732.5,12933,12321,20080,3851,49185,21536,2074,23610,72795,12,2,0,11,10,0,1285.68994944024,7,1,0,7,7,0,642.844974720121,1,0,0,1,1,0,0,0,0,0,0,0,1.73745323669228,1.50767343659063,1.85909285826849,1.50767343659063,0.277777777777778,0
"BTV",2016,"Atlantic",0,Feb 2013,2013,1.2,521,1036.5,11563,14842,21743,4521,52669,16871,1593,18464,71133,14,1,1,13,12,0,0,5,0,0,5,5,0,0,1,1,0,1,1,0,1,1,0,1,1,0,2.74626214389899,1.9715220824987,2.88439889097683,2.20335696203662,0.812347684809098,0.812347684809098
"BTV",2017,"Atlantic",0,Feb 2013,2013,1.2,396,861,11186,15498,22469,3295,52448,11917,1785,13702,66150,16,1,1,15,15,0,0,6,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.43222249637368,3.52048490147998,3.43222249637368,3.52048490147998,0,0
"BTV",2018,"Atlantic",0,Feb 2013,2013,1.4,336,826,13987,14624,23476,2715,54802,14602,832,15434,70236,21,2,0,19,15,1,606.752966354577,10,0,0,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.22363520617009,6.51739244548713,9.22363520617009,6.51739244548713,0,0
"BTV",2019,"Atlantic",0,Feb 2013,2013,1.3,335,1037.5,13920,14493,25795,2977,57185,15099,986,16085,73270,19,3,0,13,12,1,834.328667568775,13,1,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.67773833078505,2.58025291141024,3.67773833078505,2.58025291141024,0,0
"BTV",2020,"Atlantic",0,Feb 2013,2013,2,419,1431,6917,7935,22857,3354,41063,14384,1112,15496,56559,11,1,0,9,9,0,0,6,1,0,6,6,0,0,1,0,0,1,1,0,1,0,0,1,1,0,1.63867995334706,0.821120129646191,1.76239833294426,0.911677188290927,0.277777777777778,0.277777777777778
"BTV",2021,"Atlantic",0,Feb 2013,2013,2,354,1060.75,10022,9497,33087,4739,57345,29983,1794,31777,89122,16,0,0,14,14,0,0,11,0,0,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.46699377289894,1.70020513426942,2.46699377289894,1.70020513426942,0,0
"CYS",2005,"Central",0,NA,NA,NA,NA,NA,98,5903,12232,3340,21573,18743,14392,33135,54708,1,1,0,0,0,2,0,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2.71465475721354,2.71465475721354,2.71465475721354,2.71465475721354,0,0
"CYS",2006,"Central",0,NA,NA,NA,NA,NA,212,6374,14569,3019,24174,20547,20488,41035,65209,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.7756512493355,0,11.7756512493355,0,0,0
"CYS",2007,"Central",0,NA,NA,NA,NA,NA,182,6648,12624,4461,23915,14606,20432,35038,58953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,2,2,3703.36460961908,0,0,0,0,0,0,11.0079241382588,0,0,0,11.0079241382588,0
"CYS",2008,"Central",0,NA,NA,NA,NA,NA,167,5790,13542,4590,24089,13239,21690,34929,59018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,2,2,0,3,2,0,2,2,0,0,0,0,0,0,0
"CYS",2009,"Central",0,NA,NA,NA,NA,NA,190,4426,11907,4673,21196,10219,16673,26892,48088,1,0,0,0,0,0,0,1,0,0,0,0,0,0,21,11,5,18,16,5355436.31156906,4,4,2,4,3,5304442.11068957,0,4.94574426711696,2.71465475721354,2.71465475721354,0,5.50351664459281
"CYS",2010,"Central",0,NA,NA,NA,NA,NA,141,5422,7196,3705,16464,12125,15412,27537,44001,2,1,0,1,1,3,0,2,1,0,1,1,3,0,16,8,1,16,13,720.990003110317,7,4,0,7,6,0,5.45228147712125,3.72836894503112,1.61049193556879,1.61049193556879,5.93250516981531,4.33347666202036
"CYS",2011,"Central",0,NA,NA,NA,NA,NA,148,5986,6470,4136,16740,11306,20568,31874,48614,5,1,1,1,0,0,0,3,0,0,0,0,0,0,11,6,1,9,8,674039.578542374,2,2,0,2,2,0,0,1.83132449989774,2.78620807789958,2.71465475721354,0,0.506329113924051
"CYS",2012,"Central",0,NA,NA,NA,NA,NA,38,5191,6839,3553,15621,14176,22068,36244,51865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,9,3,13,13,29814.6221715992,5,4,0,5,5,0,0,0.466038900895338,0,0,0,0.466038900895338
"CYS",2013,"Central",0,NA,NA,NA,NA,NA,143,4970,6688,3134,14935,15242,25060,40302,55237,3,1,0,2,2,0,0,2,1,0,1,1,0,0,12,3,3,12,10,90895.8558997872,6,2,2,6,5,89933.1368043455,10.0869567979467,7.44603521776692,21.1516207101618,7.7858988071782,7.32079081989297,7.33274735462983
"CYS",2014,"Central",0,NA,NA,NA,NA,NA,89,3691,7267,3211,14258,14303,24402,38705,52963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,1,6,5,8763.57965454144,5,1,1,4,3,8763.57965454144,0,0,0,0,0,0
"CYS",2015,"Central",0,NA,NA,NA,NA,NA,142,2686,5904,2766,11498,13732,18932,32664,44162,1,1,1,1,1,168,9359.82283192497,0,0,0,0,0,0,0,15,0,0,15,15,0,2,0,0,2,2,0,6.85741715017216,0.579523502897617,47.883064516129,0,4.1223739924417,0.579523502897617
"CYS",2016,"Central",0,NA,NA,NA,NA,NA,256,2522,6645,2828,12251,13935,19477,33412,45663,1,0,0,1,1,0,0,0,0,0,0,0,0,0,11,7,2,11,11,85155.8433314289,8,7,2,8,8,85155.8433314289,5.25130092686283,1.56995222727522,47.883064516129,0,1.37568605511135,1.56995222727522
"CYS",2017,"Central",0,NA,NA,NA,NA,NA,150,1844,6480,2692,11166,15628,19152,34780,45946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,3,0,9,9,0,3,1,0,3,3,0,0,0.682776688965225,0,0,0,0.682776688965225
"CYS",2018,"Central",0,NA,NA,NA,NA,NA,261,1137,5961,3391,10750,15000,14091,29091,39841,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0
"CYS",2019,"Central",0,NA,NA,NA,NA,NA,1023,771,7162,1744,10700,14800,9538,24338,35038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,5,5,0,2,2,0,2,2,0,0.698596795610225,0.493000001973776,0,0,0.698596795610225,0.493000001973776
"CYS",2020,"Central",0,NA,NA,NA,NA,NA,287,771,6362,1574,8994,14071,9974,24045,33039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,2,0,1,0,0,1,1,0,0.698544566153698,1.30475302889096,0,0,0.698544566153698,1.30475302889096
"CYS",2021,"Central",0,NA,NA,NA,NA,NA,398,826,5175,1627,8026,15333,9997,25330,33356,1,0,0,1,0,0,0,1,0,0,1,0,0,0,4,0,0,4,4,0,2,0,0,2,2,0,0.385576163459415,0.354649977255972,0,0,0.481970204324269,0.531974965883958
"FAR",2005,"Central",0,NA,NA,NA,NA,NA,6551,16614,26003,3876,53044,21802,3053,24855,77899,6,0,0,6,6,0,0,6,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.34968676232507,1.34968676232507,1.34968676232507,1.34968676232507,0,0
"FAR",2006,"Central",0,NA,NA,NA,NA,NA,6307,16736,23374,3579,49996,19709,3131,22840,72836,17,2,1,14,14,1,0,15,1,0,14,14,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.2480015191618,2.11098155513865,3.2480015191618,2.11098155513865,0,0
"FAR",2007,"Central",0,NA,NA,NA,NA,NA,5226,17249,21300,2887,46662,24608,1823,26431,73093,26,0,0,23,23,0,0,23,0,0,23,23,0,0,6,0,0,5,5,0,5,0,0,4,4,0,0,0,3.98053729884828,2.96378330530647,0,0
"FAR",2008,"Central",0,NA,NA,NA,NA,NA,5625,18534,20444,3130,47733,26029,2262,28291,76024,18,0,0,14,10,0,0,14,0,0,13,10,0,0,3,0,0,2,1,0,2,0,0,1,0,0,0,0,8.30520743579418,6.78183389776076,0,0
